derivative,score,label
conondeterminism,1.0,1
autoarrange,0.0,0
contramonotonic,1.0,1
devicescheduling,1.0,1
graphicly,0.0,0
ultraample,0.0,0
energiesor,0.0,0
antitube,0.0,0
overreflections,0.0,0
minispectrum,0.0,0
posthypervelocity,0.0,0
prestacks,0.0,0
secondsite,0.0,0
octopussy,1.0,1
antihorn,1.0,1
remeaning,0.0,0
autofolding,1.0,1
superbust,0.0,0
codriver,1.0,1
untrainability,1.0,1
slidee,0.0,0
maximan,1.0,1
minimalinverse,0.0,0
ligandable,1.0,1
pseudostreams,0.0,0
unburstiness,1.0,1
policical,1.0,1
autotracked,1.0,1
prosharing,1.0,1
disputational,1.0,1
interdoor,1.0,1
coeffort,1.0,1
detwinned,0.0,0
noncrustal,0.0,0
hyperflow,0.967741935483871,1
coreprocesses,0.0,0
minispins,0.0,0
nondancer,1.0,1
implay,0.0,0
imconflict,0.0,0
interimmanagement,1.0,1
worthlessly,0.0,0
noninfectiousness,1.0,1
deslam,1.0,1
cofluctuations,0.0,0
preunitary,0.0,0
pseudoslowness,0.0,0
unreach,0.9827586206896551,1
halowise,0.0,0
exreferring,0.0,0
minicooling,0.0,0
antigrazing,1.0,1
corevolume,0.0,0
nonprofessionalism,1.0,1
doublication,0.0,0
antifern,0.0,0
signaturesan,0.0,0
coassured,1.0,1
influtistical,1.0,1
intrachassis,1.0,1
coinserter,1.0,1
unprobing,1.0,1
quietism,0.0,0
peakage,0.9735099337748344,1
deacross,0.0,0
nonhermitial,0.0,0
interlead,0.0,0
chesty,1.0,1
nonstrawberry,1.0,1
untalented,1.0,1
cofair,1.0,1
superconever,0.0,0
supermoney,0.0,0
coungalaxy,0.0,0
poststatues,1.0,1
pseudoimpulse,0.905940594059406,1
imeither,1.0,1
coinbasis,0.0,0
coreshift,0.0,0
peaksee,0.0,0
deching,0.0,0
supercovector,0.0,0
inprobably,0.0,0
recomes,0.0,0
explainer,0.9875916525662719,1
extrahypercharges,0.0,0
rementioned,0.0,0
leasable,1.0,1
hyperspectator,0.0,0
defeatable,1.0,1
retore,0.0,0
subchallenge,0.9890710382513661,1
submulticontext,1.0,1
indefault,1.0,1
overraising,1.0,1
myriadly,0.0,0
superflats,0.0,0
inscenarios,0.0,0
repairer,0.9970703125,1
reinvolves,0.0,0
postcharacterization,0.0,0
overbuckling,0.0,0
antichance,0.0,0
marate,0.0,0
premarshalling,1.0,1
antitarget,1.0,1
bonnette,0.0,0
coredetected,0.0,0
circuitousness,0.9523809523809523,1
nonbisimilarity,1.0,1
overremoving,1.0,1
inrespond,0.0,0
nondegeneray,0.0,0
developmentan,1.0,1
neoinstitution,1.0,1
physicallyy,0.0,0
sublies,1.0,1
corefit,0.0,0
nonproficient,0.9230769230769231,1
noncooled,0.0,0
semihardly,0.0,0
lorate,0.0,0
kiddish,1.0,1
nonultradiscrete,0.0,0
deexciting,0.0,0
sighan,1.0,1
prenotified,1.0,1
birespectively,0.0,0
packagesan,1.0,1
mammalsan,0.0,0
counterattribute,1.0,1
biline,0.0,0
imcomputed,1.0,1
imzero,0.0,0
lobeless,0.0,0
unchow,0.0,0
intradependence,0.8936170212765957,1
intercentric,0.0,0
multicircuits,1.0,1
subspray,1.0,1
codefinding,1.0,1
volatilize,0.0,0
antigenerating,0.0,0
preexploration,0.9795918367346939,1
hypercompressed,0.0,0
superpersonal,0.0,0
maximage,1.0,1
multisquared,0.0,0
intrasites,0.0,0
codetree,1.0,1
inculture,0.0,0
semimedical,1.0,1
nonnavigational,1.0,1
subloads,1.0,1
presubtypes,0.0,0
nonrescattering,0.0,0
latinate,1.0,1
deauthorized,1.0,1
biscan,0.8888888888888888,1
pseudobaseline,0.0,0
nonsymbolically,1.0,1
extradome,0.0,0
minoration,0.9078947368421053,1
semiacceptable,0.0,0
subdoman,0.0,0
devicefield,0.0,0
inbeads,0.0,0
counterpapers,0.0,0
nontaskable,1.0,1
gameability,0.9714285714285714,1
overying,0.0,0
subsense,1.0,1
outhorizon,0.0,0
outspending,0.0,0
nonamplitude,0.0,0
oversegmentation,0.9654067905188981,1
counterfield,0.0,0
intraalphabet,1.0,1
proassociations,1.0,1
anticryptic,0.0,0
multithroat,0.0,0
antirobustness,0.0,0
unappropriately,0.0,0
simplerate,1.0,1
uncollecting,1.0,1
uncontiguous,1.0,1
multigrasp,1.0,1
hearrate,0.0,0
renato,1.0,1
chaoite,0.0,0
carate,0.0,0
superpaces,0.0,0
imuniverse,0.0,0
firey,0.0,0
semifamous,1.0,1
coterminal,1.0,1
leadingor,0.0,0
exclinic,0.0,0
pregrade,1.0,1
polyransom,1.0,1
corevertices,1.0,1
subsubregion,0.0,0
unpursued,0.0,0
benzation,0.0,0
intertraffic,1.0,1
superprincipals,1.0,1
nonconflicts,1.0,1
preconsists,0.0,0
ultracleanness,0.0,0
illustratorial,0.0,0
outmasses,0.0,0
underrestored,1.0,1
descales,0.0,0
lobesize,0.0,0
overcoenergy,0.0,0
deexterior,0.0,0
nonspeaker,1.0,1
pseudofocus,1.0,1
outround,1.0,1
imindegree,0.0,0
zeroism,0.0,0
minimallity,1.0,1
behaviorance,0.0,0
semipairs,1.0,1
unemission,0.0,0
inherenty,0.0,0
coreshape,0.0,0
interexperimenter,1.0,1
parcal,0.0,0
outbranch,1.0,1
nonbuckling,0.0,0
bornness,0.0,0
interpipe,0.0,0
semigrounded,1.0,1
crashesor,0.0,0
unsplittability,0.9583333333333334,1
bathness,0.0,0
labsee,0.0,0
insitive,0.0,0
unaggressively,1.0,1
recoilmodeling,0.0,0
autoconfirmation,1.0,1
antiecho,0.0,0
tresistive,0.0,0
dequotes,1.0,1
twistableor,0.0,0
lameral,0.0,0
autoestablished,0.0,0
nonscissors,0.0,0
goodany,1.0,1
pregalactically,0.0,0
noncausally,0.9678111587982833,1
countercausal,0.0,0
panband,1.0,1
megaflood,0.0,0
intraradio,1.0,1
cocontrols,0.0,0
regularityy,0.0,0
realgorithms,1.0,1
emergement,0.0,0
cocandidates,1.0,1
twistorer,0.0,0
intergeometry,1.0,1
nonultralocally,0.0,0
overborn,1.0,1
undestriped,0.0,0
monotons,0.0,0
stacky,0.0,0
platforman,1.0,1
trigrain,0.0,0
beginningor,1.0,1
subopened,1.0,1
antidamp,0.0,0
exequivalence,0.0,0
oderly,1.0,1
subsimilarity,1.0,1
semisorted,1.0,1
polypole,0.0,0
untypable,0.963302752293578,1
counterparting,0.0,0
semiimmutable,1.0,1
deactivatable,1.0,1
nonstoppability,1.0,1
cobeliefs,0.0,0
nonbounds,1.0,1
multipairwise,1.0,1
barter,0.9323308270676691,1
protowriting,0.0,0
superpixelize,1.0,1
prenonnative,0.0,0
tritraining,1.0,1
proprediction,1.0,1
inthird,1.0,1
semiprojective,0.0,0
distributionsize,1.0,1
nonconservationan,0.0,0
semiaveraging,0.0,0
multispectroscopy,0.0,0
nondeclassify,1.0,1
preintelligent,1.0,1
antiperiods,1.0,1
interdevices,1.0,1
antifeasibility,1.0,1
semistiff,0.0,0
exhaler,0.0,0
nonoverlocked,1.0,1
prealternative,1.0,1
proimmigrants,0.0,0
coresleeve,0.0,0
puckish,0.0,0
unluck,1.0,1
misspellling,1.0,1
polysodium,0.0,0
mixedation,0.0,0
deformulated,1.0,1
pseudopara,0.0,0
corecomplexes,0.0,0
collisionsless,0.0,0
prolisted,0.0,0
indeclinability,1.0,1
correlatedany,0.0,0
inphilosophers,0.0,0
supercontribution,0.0,0
extrapackets,1.0,1
preconfiguration,0.9506172839506173,1
antistigma,1.0,1
coreconcerns,1.0,1
anticyber,1.0,1
groundish,0.0,0
inphysics,0.0,0
precalls,1.0,1
semifluctuations,0.0,0
undercitedness,1.0,1
unauthenticate,1.0,1
tripentagonal,0.0,0
noncontinually,1.0,1
recultures,1.0,1
fallingor,0.0,0
intersocket,0.9369369369369369,1
typedistance,1.0,1
debundle,0.0,0
sacredly,0.0,0
triregions,0.0,0
incement,0.0,0
untrappedness,0.0,0
corespondant,0.0,0
tunnellling,0.0,0
corelet,1.0,1
tricitations,1.0,1
nonpythonic,1.0,1
copreference,1.0,1
multiscalee,1.0,1
overpressured,0.0,0
reinterchanging,0.0,0
anticolour,0.0,0
nonsilence,1.0,1
outslice,0.0,0
nonrather,0.0,0
operationly,1.0,1
hostward,0.0,0
prorefugees,1.0,1
minimalstability,1.0,1
improvingly,0.0,0
inconcentrate,0.0,0
slantlet,1.0,1
cafeful,0.0,0
primeless,0.0,0
anticonformic,0.0,0
unsupportedness,1.0,1
nonflowering,0.0,0
outmotions,0.0,0
supereconomical,0.0,0
uncanning,0.0,0
denational,1.0,1
minitrace,1.0,1
mythen,0.0,0
deresearcher,1.0,1
affectedlet,0.0,0
proxyor,1.0,1
trapability,0.0,0
hyperpara,1.0,1
autocorelations,0.0,0
noncorrespondent,1.0,1
corecursively,0.9865771812080537,1
thickeer,0.0,0
unrolling,0.9391075487498505,1
imagesee,1.0,1
interpreteration,1.0,1
proamplification,0.0,0
codedistinct,1.0,1
semiconstruction,1.0,1
straightification,0.0,0
prethree,1.0,1
pretrade,0.8787878787878788,1
interthruster,1.0,1
antiscan,1.0,1
multiclonal,1.0,1
nonconcerns,0.0,0
linkslet,1.0,1
forterite,0.0,0
fieldity,1.0,1
antioperation,1.0,1
nonsubtractively,1.0,1
incitant,0.0,0
inpossession,1.0,1
ultrarefraction,0.0,0
nonenhanceability,0.0,0
electerically,1.0,1
cotransactions,1.0,1
computablelet,1.0,1
imbehavioral,1.0,1
hypersonically,0.0,0
infectionless,0.0,0
nonoverbooking,1.0,1
autoroper,1.0,1
nonprize,1.0,1
underdesigning,0.0,0
unassembly,0.0,0
intower,0.0,0
defavors,0.0,0
pseudoidentities,1.0,1
semielites,1.0,1
amplite,0.0,0
underletters,1.0,1
resultless,0.9130434782608695,1
instrumentationor,1.0,1
semipurely,0.0,0
stemsee,1.0,1
nonmultidimensional,1.0,1
underprocess,1.0,1
pseudosubclass,1.0,1
priceability,0.9736842105263158,1
outresolving,0.0,0
prepretrain,1.0,1
subregionor,0.0,0
coprivate,1.0,1
monthlyy,0.0,0
behaviourwise,1.0,1
portially,0.0,0
malation,0.0,0
consentable,1.0,1
hyperinfluence,0.0,0
unsecurable,1.0,1
bilogically,1.0,1
interdomian,1.0,1
socialistically,0.0,0
machiness,1.0,1
minimick,1.0,1
nondynamo,0.0,0
monotong,1.0,1
repreresented,0.0,0
irability,1.0,1
overdiscussion,0.0,0
retheorem,0.0,0
inoutgoing,0.0,0
anticurvature,0.0,0
exeasily,0.0,0
effectiveration,1.0,1
inrapidity,0.0,0
subrendezvous,1.0,1
protensive,1.0,1
narroweer,0.0,0
outpatient,0.9280125195618153,1
unmomentum,0.0,0
intrafloor,1.0,1
imenterprise,1.0,1
insister,1.0,1
pseudobreaststroke,0.0,0
drivean,0.9166666666666666,1
mininarratives,1.0,1
superimproximity,0.0,0
thickenable,1.0,1
acknowledgesan,1.0,1
hyperrepresentations,1.0,1
pseudoevolution,0.0,0
rottenness,1.0,1
chatalist,1.0,1
unpriced,0.987012987012987,1
postupper,0.0,0
limitwise,1.0,1
biblicism,0.0,0
favoror,1.0,1
sortification,1.0,1
supereddy,0.0,0
imfour,0.0,0
antigorite,0.0,0
nonenjoyment,1.0,1
semisynthetical,0.0,0
bidouble,0.9090909090909091,1
nonpayroll,0.0,0
hyperphysical,0.0,0
nonfavourites,1.0,1
underpresenting,1.0,1
recombinationnor,0.0,0
intratheme,1.0,1
subsaturnian,0.0,0
coprogramming,1.0,1
previoussize,1.0,1
chairship,0.0,0
northerner,1.0,1
expumping,0.0,0
hoaxer,1.0,1
rangian,0.0,0
ultradiagonal,0.0,0
inmedical,1.0,1
contexter,1.0,1
nonbend,0.0,0
deviceappropriate,1.0,1
pseudofocusing,0.0,0
inpotentially,1.0,1
irresponsable,0.0,0
multimicroscopy,0.0,0
unqualify,1.0,1
maleverage,1.0,1
multidrugs,0.0,0
prepareration,0.0,0
revoiced,0.0,0
underslip,1.0,1
unversion,0.0,0
antimark,1.0,1
nonexcursive,1.0,1
coreever,0.0,0
hypergeneral,1.0,1
illimit,1.0,1
discussen,0.0,0
semidegraded,1.0,1
adventureous,0.0,0
retended,1.0,1
antipreserves,0.9302325581395349,1
semiload,0.0,0
bifiniteness,1.0,1
nonsuperscripts,0.0,0
deerror,0.0,0
nonhyperpolic,0.0,0
procurance,1.0,1
predecessorship,0.0,0
antidecipher,1.0,1
semineighbours,0.0,0
autopositioned,0.0,0
implementationless,1.0,1
transforces,0.0,0
progressor,1.0,1
polylocational,1.0,1
describederive,0.0,0
controlleer,1.0,1
inmolecule,0.0,0
interpretationalism,0.0,0
despur,0.0,0
forebulge,0.0,0
clashless,0.0,0
exlongtime,0.0,0
cofeeding,0.0,0
nonhearing,1.0,1
hugeany,0.0,0
deterage,0.0,0
reburned,0.0,0
superstations,0.0,0
overresponsive,0.0,0
protoarms,0.0,0
pollee,1.0,1
irlarger,0.0,0
overslowed,0.0,0
megabore,0.0,0
uncheckpointable,1.0,1
megagrain,0.0,0
outpreviously,0.0,0
bentess,1.0,1
protoexperts,0.0,0
multisubsequent,0.0,0
semioverlap,0.0,0
gamesize,1.0,1
ultrashot,0.0,0
unthree,0.0,0
amender,1.0,1
motivable,1.0,1
deback,1.0,1
choppeer,0.0,0
nonsemidecidable,1.0,1
imthereby,0.0,0
supercounterfluidity,0.0,0
incomputabilityan,0.0,0
slighterly,1.0,1
fibrant,0.97352587244284,1
innonmonotonic,1.0,1
intershared,0.0,0
antianalysis,1.0,1
pseudoconnection,0.0,0
corerigidity,0.0,0
nonquest,1.0,1
triglide,1.0,1
reconsulting,1.0,1
swimer,0.0,0
codewards,1.0,1
ascensional,0.0,0
inchoices,0.0,0
metration,1.0,1
corequake,0.0,0
cosolvability,1.0,1
semicylindrically,0.0,0
reyield,0.0,0
nodewisely,1.0,1
intraacting,1.0,1
pseudohyperthyroidism,1.0,1
transsearching,1.0,1
deconde,1.0,1
coneutrality,1.0,1
protosegmentation,1.0,1
tourmenter,1.0,1
exgrow,0.0,0
reskin,1.0,1
superbrownian,1.0,1
nonspiteful,1.0,1
nonunrealistic,0.0,0
suboverlap,0.0,0
adeptive,0.0,0
subalarms,1.0,1
prerooted,1.0,1
strategiesan,1.0,1
nongative,1.0,1
nanoan,0.0,0
misparallelism,0.0,0
semidifferent,0.0,0
fourally,0.0,0
miscommunication,0.8946280991735537,1
corestations,0.0,0
snatchy,1.0,1
premeridian,0.0,0
ingeometrically,0.0,0
syndromic,0.9895104895104895,1
supersphere,0.0,0
greenalite,0.0,0
mechanicsy,0.0,0
noninnode,1.0,1
deidentifying,1.0,1
protogame,1.0,1
nonsemantics,1.0,1
approxan,1.0,1
bioxide,0.0,0
nonplanet,0.0,0
nonregrowth,0.0,0
stackification,0.0,0
sampleddate,1.0,1
multigovernance,0.0,0
antistrawberry,0.0,0
bitchy,1.0,1
posttelevision,1.0,1
diversitywise,1.0,1
overdemands,1.0,1
autofeeder,0.0,0
effectivenness,1.0,1
postformula,1.0,1
entityness,1.0,1
tricriticallity,0.0,0
postbital,0.0,0
sorability,0.0,0
repreweight,1.0,1
nonexplainability,0.0,0
avantageously,0.0,0
intermagic,0.0,0
electeric,0.0,0
picturial,0.0,0
interrepair,1.0,1
antinonlinear,0.0,0
unreadjusted,0.0,0
rotherwise,1.0,1
multiorganisational,1.0,1
unperformable,0.0,0
interassociated,0.0,0
deregulated,0.8781725888324873,1
nondissolvable,0.0,0
excounting,0.0,0
ultrastretchability,0.0,0
reinscribe,1.0,1
pillary,0.0,0
sourcefulness,0.0,0
multiperfect,0.0,0
precompositional,1.0,1
superpeers,0.9662288930581614,1
innerwise,0.0,0
multibodiness,0.0,0
wakate,0.0,0
misdecode,1.0,1
transcentric,1.0,1
countersuperflow,0.0,0
multiforaging,1.0,1
transincreases,0.0,0
standardor,0.0,0
noninhibition,0.0,0
outhomogeneous,0.0,0
uninstaller,0.9090909090909091,1
pseudotential,0.0,0
trisupersymmetry,0.0,0
counterclockwiseness,0.0,0
sublicence,1.0,1
nonyearly,0.0,0
bityped,1.0,1
outreproduce,0.0,0
surviveee,0.0,0
polycrystallic,0.0,0
semitypical,0.0,0
nashify,1.0,1
desailed,0.0,0
reprevalues,0.0,0
coimmobilized,0.0,0
pseudoacronym,1.0,1
crystalanity,0.0,0
prejoining,1.0,1
biaxes,0.0,0
unfingered,0.0,0
alloyable,0.0,0
postmeasured,0.0,0
rhythmwise,1.0,1
recontaminated,0.9716312056737588,1
loaner,1.0,1
probabistically,1.0,1
inspecifically,1.0,1
orbitalless,0.0,0
hypersoft,0.0,0
privacyan,1.0,1
subcompany,1.0,1
postmetrical,1.0,1
extragenerations,0.0,0
infabric,1.0,1
shufflen,1.0,1
interfluid,0.0,0
supertranslate,0.0,0
autopool,1.0,1
imdescribing,0.0,0
discoery,1.0,1
precultivated,0.0,0
nonphonic,0.0,0
subprincipals,1.0,1
underreview,1.0,1
antisqueezing,0.0,0
finalment,0.0,0
incomean,1.0,1
autorebasement,1.0,1
minimalcharge,0.0,0
postevaluating,1.0,1
intersteady,0.0,0
extraartistic,1.0,1
contraritive,0.0,0
techniqueor,1.0,1
preswift,0.0,0
biphosphate,0.0,0
nonrecoilsensitive,0.0,0
interhabitats,1.0,1
protomajor,0.0,0
superperforming,1.0,1
coilspecific,0.0,0
constraintsany,1.0,1
pseudofocuses,1.0,1
unwelded,0.0,0
exchallenges,0.0,0
realone,0.0,0
detrendable,0.0,0
unmaterial,0.0,0
overconfigured,1.0,1
prooperators,0.0,0
deattributed,1.0,1
codesan,1.0,1
flarerate,0.0,0
inabelian,0.0,0
uninstall,0.9299363057324841,1
lightship,1.0,1
lossessly,1.0,1
pseudoepoch,1.0,1
multimessener,0.0,0
hyperneutron,0.0,0
subamount,1.0,1
counterattackers,1.0,1
ultraimpulsive,0.0,0
adjustablely,1.0,1
hypertranslations,0.0,0
preledger,1.0,1
miniripple,0.0,0
bipanconnectedness,1.0,1
proplatelet,0.0,0
creaturely,0.0,0
monocorresponding,0.0,0
defilter,0.0,0
intersubsmall,1.0,1
semibipartiteness,0.0,0
seasonability,1.0,1
proshifted,0.0,0
hypercorrelated,0.0,0
ultratechniques,0.0,0
antihook,1.0,1
hyperlinkedness,1.0,1
subconfusion,0.0,0
decodesubtract,1.0,1
minifragments,0.0,0
alwaysicy,0.0,0
implementationalism,1.0,1
nonminimalist,0.0,0
underhanging,0.0,0
transevaluated,1.0,1
directionalize,1.0,1
autoconflict,1.0,1
unvanished,0.0,0
antiaxial,0.0,0
rangely,0.0,0
semisubjective,0.0,0
preuniverse,0.0,0
comanagers,0.0,0
preinverted,0.0,0
inwardness,1.0,1
pseudosegmentation,1.0,1
reobservability,0.0,0
codequantum,0.0,0
rotatingly,0.0,0
postindent,0.0,0
multiwinding,0.0,0
instorage,0.9797979797979798,1
windowlet,0.0,0
nonindictment,1.0,1
nonweekly,0.0,0
missilence,1.0,1
hyperslabs,0.94,1
subrecipient,0.0,0
supertrapped,0.0,0
colittle,0.0,0
administratorship,1.0,1
demigender,1.0,1
devonian,0.0,0
interrand,1.0,1
conflictsite,0.0,0
restable,0.0,0
minicalculator,0.0,0
coplaces,1.0,1
bibubble,0.0,0
exsupervisor,0.0,0
inincompetence,1.0,1
nonexploit,1.0,1
underplotted,0.0,0
ultrasounded,0.0,0
downtowner,1.0,1
statate,0.0,0
semiridge,0.0,0
defusal,1.0,1
nonrecombined,0.0,0
extrasurface,0.0,0
deseasonal,1.0,1
moonward,0.0,0
schemean,0.0,0
counterquestion,0.8823529411764706,1
miniresidual,1.0,1
protranslational,0.0,0
tasker,1.0,1
semiresistance,0.0,0
immatch,0.0,0
interbuild,1.0,1
cosolvation,0.0,0
ininexpensive,1.0,1
reconstructionswise,0.0,0
undecritical,0.0,0
counterfight,1.0,1
discous,0.0,0
nonroutable,1.0,1
counterhigh,0.0,0
nonquestion,0.9642857142857143,1
countersize,0.0,0
broadany,1.0,1
postdispatch,1.0,1
transsimulated,1.0,1
systemicity,0.0,0
internotational,1.0,1
widerly,0.0,0
preattentional,1.0,1
hyperterm,1.0,1
postprison,1.0,1
exitable,1.0,1
precritically,1.0,1
subsubfolder,0.0,0
insins,0.0,0
semispheric,0.0,0
compacty,0.0,0
prerepresentative,1.0,1
intrasubunits,0.0,0
hyperrestoration,0.0,0
subobservable,0.0,0
retential,0.0,0
rewritter,1.0,1
plumply,0.0,0
superorganized,0.0,0
intrarecord,1.0,1
comasks,1.0,1
hierarchyan,1.0,1
pseudoreconstructed,0.0,0
unconcernedness,1.0,1
indeal,0.0,0
nonsoil,0.0,0
unprefer,1.0,1
interrely,1.0,1
biparticles,0.0,0
derently,1.0,1
semimatal,0.0,0
transmiscapacity,0.0,0
minimalfunctionality,1.0,1
postwise,1.0,1
decodestandard,1.0,1
antistarvation,1.0,1
nonagitation,1.0,1
trikernel,0.0,0
hyperlatitude,0.0,0
sensistity,0.0,0
pseudochains,0.0,0
malfitting,0.0,0
gravicial,0.0,0
precrustal,0.0,0
subbandit,1.0,1
superhumanal,0.0,0
surfacesor,0.0,0
archinduced,0.0,0
posttensor,0.0,0
prodescribe,0.0,0
connectorize,0.0,0
corenoncore,1.0,1
substandardly,1.0,1
reprogate,0.0,0
nonshareable,0.9361702127659575,1
foamor,0.0,0
copositional,1.0,1
prechemistry,0.0,0
proparties,0.0,0
multifinite,0.0,0
intercollapsed,0.0,0
countermoments,0.0,0
thefter,0.0,0
megaproposal,1.0,1
subabsorbance,0.0,0
semicurves,1.0,1
degreeic,1.0,1
multiphotonical,0.0,0
underfinement,0.0,0
hermitize,0.0,0
rerently,0.0,0
inmidst,0.0,0
pretwist,0.0,0
prescriptional,0.0,0
interregionally,1.0,1
pseudolifting,1.0,1
prediscrimination,0.0,0
pseudoantenna,0.0,0
redecentralise,1.0,1
semihybrid,1.0,1
codeusage,1.0,1
coreknowledge,1.0,1
ultranonrelativistic,0.0,0
complementery,0.0,0
potentialize,0.0,0
exregarded,0.0,0
counterpromises,1.0,1
bitype,1.0,1
imlink,0.0,0
overexamined,1.0,1
hypershare,1.0,1
biprimary,0.0,0
cocarrier,0.0,0
nondeterministican,1.0,1
comultiplied,0.0,0
semiuncomputable,1.0,1
strokeable,1.0,1
exapply,0.0,0
recoling,0.0,0
unprecharged,1.0,1
recapabilities,0.0,0
palmy,1.0,1
threaden,0.0,0
multisteady,0.0,0
probergy,0.0,0
minimalmass,0.0,0
interindices,1.0,1
deuniform,1.0,1
postcardiac,0.875,1
trifree,1.0,1
forbidenness,0.0,0
subtermally,0.0,0
semiappears,1.0,1
tremorous,1.0,1
nontradition,1.0,1
underthrusts,0.0,0
glareless,0.0,0
uncrore,1.0,1
implicationality,1.0,1
cocurrents,0.0,0
interenvironmental,0.0,0
intereste,0.0,0
antievolutionary,0.0,0
overupper,0.0,0
interoutside,1.0,1
nonwidowed,1.0,1
deshaken,1.0,1
miscomparisons,0.0,0
exrandomly,0.0,0
imoperations,1.0,1
autoblock,1.0,1
overspeculation,0.0,0
daughterling,1.0,1
acrette,0.0,0
nondumped,0.0,0
nonecolor,0.0,0
stanfordize,1.0,1
noninspection,1.0,1
superchart,0.0,0
antitagged,0.0,0
probibitively,0.0,0
torturously,0.0,0
nonradius,0.0,0
interpersonnel,1.0,1
devicevibrating,0.0,0
unarmoured,1.0,1
spectrawise,0.0,0
splittee,0.0,0
inbiclassification,1.0,1
precontaminated,0.0,0
superreflects,0.0,0
counterproduced,0.0,0
interpretensor,0.0,0
multipose,1.0,1
prevolume,0.0,0
cothink,0.0,0
imwidth,1.0,1
underlinearly,1.0,1
postcubic,0.0,0
prearrows,1.0,1
submulticurves,1.0,1
pseudosubclasses,1.0,1
queryan,1.0,1
pseudodrag,0.0,0
extrafinger,1.0,1
cotrained,0.9840425531914894,1
pseudocomets,0.0,0
autocoding,1.0,1
interproproduct,1.0,1
intentity,0.0,0
stainess,0.0,0
chartation,1.0,1
autostep,1.0,1
noncircuital,0.0,0
hypermodule,1.0,1
nonbeaming,0.0,0
pseudocovectorial,0.0,0
interproxy,1.0,1
nonconatal,0.0,0
talize,1.0,1
detwins,0.0,0
anticrawler,1.0,1
nonreject,1.0,1
exfocuses,0.0,0
mistakess,1.0,1
problemic,0.0,0
sentance,0.875,1
transcanial,0.0,0
superlean,1.0,1
antireflector,0.0,0
reneeded,0.0,0
differrandom,0.0,0
crestlet,0.0,0
supercotangent,0.0,0
clearable,0.8837209302325582,1
unselectivity,0.0,0
multiparadigmic,1.0,1
procode,0.0,0
intercourses,0.0,0
nonproblems,1.0,1
subguidance,1.0,1
verby,0.9,1
extrapole,0.0,0
underprovisions,0.9411764705882353,1
refinementor,0.0,0
inplatoon,1.0,1
multicompanion,0.0,0
expolate,0.0,0
intermunicipally,1.0,1
infiniteage,0.0,0
unpose,1.0,1
carryfully,0.0,0
reowning,1.0,1
miniadaptation,1.0,1
nondeductable,0.0,0
repreobserve,1.0,1
coinslot,1.0,1
secondaryless,0.0,0
coredispersal,0.0,0
premeter,0.0,0
bivents,0.0,0
ministery,0.0,0
nontrained,0.9227467811158798,1
undershifted,0.0,0
thingly,1.0,1
lendistance,1.0,1
spinally,1.0,1
binaryize,1.0,1
invaliant,0.0,0
nonambitious,0.0,0
paraical,0.0,0
ratioage,0.0,0
antiguides,0.0,0
modely,0.0,0
antiopen,0.0,0
demethods,0.0,0
overtire,0.0,0
sponsorial,0.0,0
corenature,0.0,0
untribute,0.0,0
prebright,0.0,0
autoboxed,1.0,1
gasesous,0.0,0
submultigraphs,1.0,1
gatherable,1.0,1
skipwise,1.0,1
intermeter,1.0,1
appropriateor,1.0,1
imnonsolar,0.0,0
rebuses,1.0,1
antirelationships,1.0,1
exmulation,1.0,1
pseudoscattering,0.0,0
policiesor,1.0,1
lieder,1.0,1
preregulating,0.0,0
outscattered,0.0,0
subseparated,0.0,0
stuckness,0.9878048780487805,1
minimalstyle,1.0,1
coregeneration,1.0,1
ultramixing,1.0,1
ungrounds,0.0,0
polygeneous,1.0,1
corerewire,0.0,0
unwinged,0.0,0
anticanonicity,0.0,0
probeholder,0.0,0
imdepends,0.0,0
classlet,1.0,1
polymaleic,0.0,0
overseparate,0.0,0
minimaldistributed,1.0,1
minicard,1.0,1
nonmarko,1.0,1
nonwitness,0.9683544303797469,1
represimilarity,1.0,1
trisynodic,0.0,0
closesee,1.0,1
miniadvisor,0.0,0
namerly,0.0,0
bicomparable,1.0,1
topologyenable,0.0,0
reinregions,0.0,0
transitionmental,0.0,0
superrectangular,1.0,1
nonenergies,0.0,0
continuedly,0.0,0
multiexclusive,1.0,1
delearned,1.0,1
minimalpaired,1.0,1
climateor,0.0,0
kineticity,0.0,0
pronations,1.0,1
postsubharmonic,0.0,0
noninternationally,1.0,1
protochip,0.0,0
coflows,0.9177350427350427,1
corification,0.0,0
postimpeachment,1.0,1
subartefacts,1.0,1
favoriteability,1.0,1
differenten,1.0,1
differenless,1.0,1
bitonic,0.924492385786802,1
measuresment,0.0,0
pseudophysiological,0.0,0
hostsless,0.0,0
forepast,0.0,0
antiscarred,0.0,0
coedges,0.9861111111111112,1
streamward,0.0,0
insmallest,0.0,0
superconformality,0.0,0
opinionation,1.0,1
pseudorender,1.0,1
spiralless,0.0,0
triscaling,0.0,0
monosense,1.0,1
subindependency,1.0,1
outcolumns,1.0,1
minicorresponding,0.0,0
roofward,0.0,0
redisrupt,0.0,0
coshown,0.0,0
acknowledgess,0.0,0
classicsal,0.0,0
prechordless,1.0,1
interformant,1.0,1
multicoder,1.0,1
offersan,0.0,0
ultraisolated,0.0,0
resquares,0.0,0
pretours,1.0,1
inreplacing,1.0,1
superdependency,1.0,1
uncorruptable,1.0,1
restrictionany,0.0,0
inspecification,0.0,0
