derivative,score,label
stuffish,0.0,0
unachieved,0.8235294117647058,0
relentness,1.0,1
supernana,1.0,1
destrand,1.0,1
semistabilized,0.0,0
inpainting,1.0,1
antitheatricality,1.0,1
megacard,0.75,0
impressionor,1.0,1
claspy,0.8181818181818182,0
recoecho,1.0,1
dentonate,1.0,1
uninterlaced,0.0,0
subaccomplishment,1.0,1
nonrationally,0.6666666666666666,0
multiprinters,1.0,1
babaler,1.0,1
contemporariesor,0.5,0
settlerment,1.0,1
superslender,0.8571428571428571,0
cavement,1.0,1
extragovernment,1.0,1
favorally,1.0,1
subtape,0.0,0
antifiat,0.0,0
harrisonlet,1.0,1
nonfacilitated,1.0,1
extraneural,0.2,0
americaness,0.8529411764705882,0
countercrusade,0.8333333333333334,0
avidness,0.875,0
speakal,0.8333333333333334,0
barreyy,1.0,1
portese,1.0,1
tankwise,1.0,1
insufferrable,1.0,1
organicor,1.0,1
pseudowesterner,1.0,1
bombling,0.5,0
inevitablen,1.0,1
khannen,1.0,1
netflixer,0.8,0
nongrippiness,1.0,1
nonhoop,1.0,1
caresor,0.5,0
shamelessly,0.6892488954344624,0
shelfan,1.0,1
funnelate,1.0,1
inshave,0.7142857142857143,0
multicesar,1.0,1
codancers,0.6666666666666666,0
intraversion,0.6666666666666666,0
intellectualisman,1.0,1
bicycleran,1.0,1
laszloian,1.0,1
cordanation,1.0,1
exfairy,1.0,1
nonbracelet,1.0,1
unbeatability,1.0,1
patternism,0.6428571428571429,0
prostation,1.0,1
supersites,0.5,0
underlocks,1.0,1
fador,1.0,1
miniblocker,0.0,0
nontemporally,1.0,1
mismatchness,1.0,1
preposessive,1.0,1
refares,0.0,0
presamsung,1.0,1
condage,1.0,1
probreast,0.7777777777777778,0
michellan,1.0,1
multitriangular,1.0,1
neobrit,1.0,1
semiplayful,1.0,1
audiencean,0.5555555555555556,0
superoversupportive,1.0,1
flooran,1.0,1
poemic,1.0,1
interbank,0.864406779661017,0
grovenor,1.0,1
shoeess,1.0,1
crispwise,1.0,1
unreadable,0.2518966551085851,0
centsor,0.0,0
covisual,1.0,1
mannerish,1.0,1
copperlet,1.0,1
exwhaling,1.0,1
underpuppy,1.0,1
extramuch,1.0,1
mallister,1.0,1
reapprove,0.0,0
excreation,1.0,1
premayoral,1.0,1
spinability,1.0,1
minichronology,1.0,1
chairless,0.5454545454545454,0
pseudotopicality,0.0,0
exhendrix,0.0,0
antiglamour,1.0,1
overfamed,1.0,1
itunesan,0.5,0
inswirling,1.0,1
argueous,1.0,1
inbodied,1.0,1
nonscheduled,0.8666666666666667,0
instructionslet,1.0,1
disappointedly,0.4975288303130148,0
countervoices,0.8,0
jewelsite,1.0,1
monoeyes,1.0,1
coverate,0.8461538461538461,0
archdeviant,1.0,1
nondigitalness,1.0,1
edwardan,0.6666666666666666,0
multicanonical,1.0,1
livewise,1.0,1
deburrer,0.7894736842105263,0
autooverrides,1.0,1
liftability,1.0,1
miniminal,0.8333333333333334,0
semiwinged,1.0,1
squeezeless,1.0,1
homesteadism,1.0,1
supertriviality,0.0,0
unadequately,1.0,1
subliterary,0.6956521739130435,0
exwhore,0.8125,0
tateor,1.0,1
redude,1.0,1
underknee,0.8125,0
mediaish,1.0,1
fieldistor,1.0,1
latician,1.0,1
ultraultrabook,1.0,1
archduchy,1.0,1
caravaneer,1.0,1
pseudoinstructions,0.0,0
fairen,1.0,1
amazingally,1.0,1
nonplaying,0.7517241379310344,0
promodule,1.0,1
halenish,1.0,1
polysupport,1.0,1
overpoint,1.0,1
brasilianist,1.0,1
soundsless,1.0,1
unforegotten,1.0,1
nonconviction,1.0,1
maroonage,1.0,1
prescenario,1.0,1
preeastern,1.0,1
unhammer,1.0,1
midwayish,0.3333333333333333,0
anticorporation,0.6923076923076923,0
nongaviny,1.0,1
costatly,0.0,0
nonpresents,1.0,1
subintervals,1.0,1
harrisonor,1.0,1
preoverly,1.0,1
costemor,0.5,0
ununsure,1.0,1
spedden,0.8571428571428571,0
mainstreamist,1.0,1
outfatty,1.0,1
gooddness,0.6666666666666666,0
zonesor,1.0,1
falsability,0.0,0
semisurrealistically,1.0,1
antinonsicilian,1.0,1
simplify,0.8835198372329603,0
drakeee,1.0,1
coreparticularly,1.0,1
unpreparable,0.5,0
presentan,0.85,0
underlocked,0.0,0
nonstylable,0.0,0
produkey,1.0,1
stepor,1.0,1
memoryness,1.0,1
preservance,1.0,1
unclad,0.8764044943820225,0
nonmodule,1.0,1
mattersany,1.0,1
reviewingly,1.0,1
unshowered,0.7631578947368421,0
megaride,1.0,1
nonabsurdist,1.0,1
weatherite,0.75,0
pseudospherical,1.0,1
antidebate,0.6666666666666666,0
oversaved,1.0,1
imtried,0.75,0
yaleen,1.0,1
precontainer,1.0,1
wizardist,1.0,1
unscenic,0.6,0
siouxish,1.0,1
postkoch,1.0,1
ashesiveness,0.5,0
inlination,1.0,1
subformations,1.0,1
autoignition,0.7142857142857143,0
devicereceiver,1.0,1
incord,0.8658536585365854,0
denominater,0.6,0
shadowsan,1.0,1
postpostironic,1.0,1
antisunlight,1.0,1
postplanner,1.0,1
respinsive,1.0,1
refugese,1.0,1
inconcern,1.0,1
anticontinuity,1.0,1
antishrink,1.0,1
shallower,0.8080435204973772,0
fullery,1.0,1
pseudocheck,1.0,1
rottenless,1.0,1
guysan,1.0,1
cannonic,1.0,1
deamplified,0.5,0
pseudolittle,1.0,1
dimitriy,1.0,1
scripturalness,1.0,1
epicantic,1.0,1
dewoolf,1.0,1
irwally,1.0,1
degeneerate,1.0,1
applesor,1.0,1
uncastable,0.5,0
rebout,0.75,0
countercanon,1.0,1
simplist,0.8485576923076923,0
comove,1.0,1
bronzor,0.8,0
ineffectivery,0.0,0
cultureral,1.0,1
precatastrophe,0.8,0
unshouldered,1.0,1
nonapprovable,1.0,1
noninvitational,1.0,1
interspousal,0.75,0
substandardly,0.23076923076923078,0
indurable,0.46153846153846156,0
victimhoodness,0.0,0
overlose,1.0,1
bostonan,1.0,1
irradiated,0.767578125,0
undersees,1.0,1
unrecapturable,1.0,1
portraysan,1.0,1
unmaintained,0.782258064516129,0
pseudorevelation,0.5,0
basqueness,1.0,1
conversian,1.0,1
semihousehold,1.0,1
associational,0.8738738738738738,0
williamsonly,1.0,1
nonmissional,1.0,1
regeneratean,1.0,1
proproductive,1.0,1
deahead,1.0,1
gabany,1.0,1
nonpattern,0.6363636363636364,0
flashbackan,1.0,1
bunnyless,1.0,1
traitant,0.0,0
productfully,1.0,1
pseudotolerance,1.0,1
underliferable,0.0,0
overnotes,0.6666666666666666,0
noncarly,1.0,1
minislightly,1.0,1
reappeal,1.0,1
superconsume,1.0,1
megadomes,1.0,1
grittyy,1.0,1
unmericously,0.0,0
blinkyness,0.5,0
semicascade,1.0,1
oxider,1.0,1
nontestability,1.0,1
nonparlor,1.0,1
overflexibility,1.0,1
repowers,0.8148148148148148,0
reauthorized,0.6944444444444444,0
devirtualize,1.0,1
semipink,0.5,0
postbombardment,1.0,1
unghetto,1.0,1
bergant,0.7894736842105263,0
antiwise,1.0,1
relanguage,1.0,1
rejoiner,0.7142857142857143,0
sincereist,1.0,1
anticarson,0.0,0
wizardsor,1.0,1
postimport,1.0,1
nonjewishness,0.6666666666666666,0
antisupernaturalism,0.7666666666666667,0
resoler,1.0,1
autopart,0.8618181818181818,0
messyish,1.0,1
postcognitivist,1.0,1
carryling,1.0,1
intension,0.8160200250312891,0
unrecoveerable,0.0,0
nonlaundry,0.8571428571428571,0
talkless,0.2857142857142857,0
subexperiments,1.0,1
remates,1.0,1
antinatives,1.0,1
nonstool,0.5,0
vladness,1.0,1
trainling,1.0,1
pseudodynamics,1.0,1
hankish,0.8,0
protozionism,0.6666666666666666,0
oversore,1.0,1
extemper,1.0,1
nonbaking,0.7941176470588235,0
churchianity,0.8809523809523809,0
counterstayed,0.0,0
hypermulticultural,1.0,1
nonintervening,0.6,0
nurserydom,1.0,1
hummingish,1.0,1
pseudofictionally,1.0,1
transapartheid,1.0,1
managage,0.7272727272727273,0
supercrops,1.0,1
mythiness,0.5,0
postpromotion,0.6666666666666666,0
postmunicipalism,1.0,1
curtisan,0.5,0
nonflaps,1.0,1
brutialize,1.0,1
anticarter,0.8,0
travellyan,1.0,1
forgeor,1.0,1
gatheral,1.0,1
exrowing,1.0,1
pixelage,0.8571428571428571,0
coarser,0.8392990305741984,0
prerecontact,1.0,1
minihistorian,1.0,1
mercerian,1.0,1
braceletlet,1.0,1
outpennywise,1.0,1
coray,0.7894736842105263,0
extrainch,1.0,1
journalististic,1.0,1
uptonward,1.0,1
reroaming,1.0,1
precaroline,1.0,1
discoveror,0.8333333333333334,0
unholy,0.8591968269707486,0
bramish,1.0,1
interpack,1.0,1
ultraoverrated,0.0,0
calmless,1.0,1
ambiguityor,1.0,1
formulational,1.0,1
overconvince,1.0,1
collapser,1.0,1
semiblurry,0.5789473684210527,0
rattlor,1.0,1
postcatholic,0.8333333333333334,0
interactment,0.75,0
extrarainy,1.0,1
ultrafemale,1.0,1
multisides,0.6666666666666666,0
exproprietor,1.0,1
mintite,1.0,1
culturistic,1.0,1
riffiness,1.0,1
kongy,1.0,1
ultragrotesque,1.0,1
transabdominal,1.0,1
nonstopper,1.0,1
interarrival,0.6666666666666666,0
farmerhood,1.0,1
redesigns,0.6649076517150396,0
slavee,0.0,0
superretaliation,0.0,0
autoguitar,1.0,1
gavity,0.782608695652174,0
reformism,0.864,0
nonicy,0.8095238095238095,0
misdemeaner,0.8333333333333334,0
antieconomics,0.5,0
deflooded,0.0,0
produel,1.0,1
heartally,1.0,1
postwriters,1.0,1
coorbiting,1.0,1
autoopener,1.0,1
unwariness,0.7142857142857143,0
nonslogan,0.0,0
nonstuff,1.0,1
regale,0.8748841519925857,0
thingery,1.0,1
pilicy,0.0,0
postexistent,1.0,1
pseudotrippy,0.0,0
petity,0.0,0
postcromwell,1.0,1
inlarkin,1.0,1
unspokeness,1.0,1
similessly,1.0,1
constitutionan,1.0,1
hallery,0.8,0
malasian,0.84375,0
blousess,1.0,1
adventer,1.0,1
preweaken,1.0,1
prohamilton,1.0,1
impersonalable,0.0,0
antimystic,0.5,0
coroles,1.0,1
capacityless,1.0,1
complexable,1.0,1
edgesite,1.0,1
pleasean,0.0,0
inlose,1.0,1
ridgean,1.0,1
megaquilter,1.0,1
pitchwise,0.8529411764705882,0
talist,1.0,1
autobiased,1.0,1
restared,0.3225806451612903,0
miscorrections,1.0,1
cologan,1.0,1
degrain,0.5,0
patternation,0.5,0
intakean,1.0,1
moonan,1.0,1
fingerror,1.0,1
stepian,1.0,1
subformat,1.0,1
likeyyy,1.0,1
trilanguage,1.0,1
nondeveloped,0.3333333333333333,0
perfectionhood,1.0,1
louisianaish,1.0,1
exregent,1.0,1
cospiritual,1.0,1
stolage,1.0,1
prepeeling,0.7777777777777778,0
misportraying,0.6666666666666666,0
assassinly,1.0,1
protater,1.0,1
trirock,1.0,1
paragraphically,1.0,1
nondetached,0.8571428571428571,0
nonripped,0.35714285714285715,0
transcripter,1.0,1
mailee,1.0,1
nonderegable,1.0,1
unloneliness,1.0,1
subminiatures,1.0,1
firminess,0.0,0
undercups,0.5,0
frenchify,1.0,1
preventable,0.8305534495830175,0
transhating,1.0,1
nongeneration,1.0,1
gangsterism,0.8490566037735849,0
prototheory,1.0,1
noncountoured,0.5,0
sublesson,1.0,1
accountableness,1.0,1
medially,0.7321428571428571,0
rerecoder,1.0,1
pregenan,1.0,1
blurrness,1.0,1
overhills,1.0,1
outragess,0.5,0
punchable,0.7272727272727273,0
fibersan,1.0,1
monarchist,0.8837209302325582,0
nonabsolutism,0.8,0
semibefriended,0.0,0
antidynamic,1.0,1
peelingly,1.0,1
companiesor,1.0,1
minitractors,1.0,1
internationanally,1.0,1
demeral,0.8333333333333334,0
switchish,0.0,0
irrately,1.0,1
exfaculty,1.0,1
crackerish,0.6666666666666666,0
archward,0.0,0
minishift,0.6,0
batonette,1.0,1
malproduction,0.5,0
countertopping,1.0,1
overcarry,1.0,1
freshment,1.0,1
ranior,1.0,1
outoriented,1.0,1
intracool,0.0,0
handable,1.0,1
normalism,1.0,1
plumable,1.0,1
superyarn,1.0,1
historicalor,0.5,0
proroads,0.0,0
oversupplement,1.0,1
waterly,0.5384615384615384,0
dukeship,1.0,1
voiceany,1.0,1
antiboer,1.0,1
multimoons,1.0,1
torturedly,0.75,0
megahuge,0.8378378378378378,0
subcontext,0.8666666666666667,0
conuts,1.0,1
sinisterishly,0.0,0
grunten,1.0,1
misfold,0.75,0
subshops,1.0,1
christinanity,0.7222222222222222,0
puddingy,0.8461538461538461,0
rekick,1.0,1
exreturned,0.0,0
lagooner,1.0,1
mininylon,1.0,1
respaced,0.8181818181818182,0
hankan,1.0,1
uneccentric,0.5,0
revervation,1.0,1
demicrowns,0.0,0
realma,0.8571428571428571,0
rememberist,0.0,0
antivoyager,1.0,1
nonhayward,0.8181818181818182,0
packward,1.0,1
unretrieveable,0.2857142857142857,0
exduke,0.7857142857142857,0
proredress,0.0,0
postunion,0.75,0
judicously,1.0,1
minipictorial,1.0,1
noncorners,1.0,1
unprogressing,0.0,0
reenforce,0.8053097345132744,0
ultrabitter,0.8,0
behavioralist,0.8645833333333334,0
khanish,1.0,1
importantlylet,1.0,1
unsuperbness,0.0,0
transhumanial,1.0,1
cardly,1.0,1
littlee,0.8717948717948718,0
interadvanced,1.0,1
reprime,0.6481481481481481,0
carbonator,0.704323570432357,0
statististic,0.0,0
pseudoevolutionary,0.6666666666666666,0
precombined,0.75,0
interintell,1.0,1
nonsequentially,0.8125,0
understone,0.8666666666666667,0
supersuited,1.0,1
interlocked,0.8783140720598233,0
unbeastly,1.0,1
insucked,1.0,1
tripreplacing,1.0,1
bearhood,1.0,1
exincarcerated,1.0,1
susanive,1.0,1
superpromotional,0.0,0
relaps,1.0,1
countory,1.0,1
neoidealist,0.0,0
behaviorese,1.0,1
protostoner,1.0,1
cofunds,1.0,1
stolee,1.0,1
crackedor,0.0,0
ribbonor,1.0,1
triper,1.0,1
unforgetableness,1.0,1
sandsy,1.0,1
blowlingly,0.5,0
semiowned,1.0,1
cocoshop,1.0,1
comesh,1.0,1
claricee,1.0,1
minietymology,1.0,1
nontracking,0.7936507936507936,0
inventiness,1.0,1
jarsize,1.0,1
rigidly,0.8380681818181818,0
incommand,0.8529411764705882,0
indefinitist,0.0,0
megastadiums,1.0,1
miniwrap,1.0,1
overcirculated,0.25,0
superdelightful,1.0,1
presung,1.0,1
antiblind,0.0,0
capsuleish,1.0,1
uninitiatedor,1.0,1
inrerested,1.0,1
supermath,1.0,1
rusan,0.6666666666666666,0
uncancelling,0.0,0
manuality,1.0,1
largeeer,0.0,0
burnerless,1.0,1
sheepor,1.0,1
intradepartment,1.0,1
rerepack,0.0,0
inseconds,1.0,1
locoate,1.0,1
desireable,0.8088972431077694,0
multisprayed,1.0,1
overlongness,1.0,1
dischargeian,1.0,1
amarrate,1.0,1
minifully,1.0,1
poseless,1.0,1
corpseor,1.0,1
pseudoflame,1.0,1
colomboish,1.0,1
outloved,1.0,1
exfuneral,1.0,1
nineish,1.0,1
inindonesia,1.0,1
fakeor,0.625,0
redelivering,0.6875,0
judgee,1.0,1
pseudounity,0.6666666666666666,0
buzzan,0.5,0
defearing,1.0,1
unclap,1.0,1
sexyal,1.0,1
subcrises,1.0,1
cantoral,1.0,1
protreatment,1.0,1
postaxiality,1.0,1
totallyyy,0.75,0
extramundane,1.0,1
shakement,1.0,1
semibossy,1.0,1
rerevelations,0.0,0
nonperennial,1.0,1
nonautomatable,1.0,1
multiinvention,1.0,1
buddhistic,0.8160919540229885,0
patchability,1.0,1
decreasedy,1.0,1
playsize,1.0,1
councourse,1.0,1
librarianish,1.0,1
nonjacob,1.0,1
superbarbarians,1.0,1
dirtster,1.0,1
semiadolescent,0.75,0
multilibrary,0.5,0
coreference,0.6,0
neoghost,0.6666666666666666,0
procounseler,1.0,1
unbarable,0.5510204081632653,0
multigenreal,1.0,1
napierian,0.0,0
inlatable,0.8571428571428571,0
anticomplaining,1.0,1
coreplot,1.0,1
nonjudgemential,1.0,1
postpsychic,1.0,1
autoexecute,0.25,0
lylical,1.0,1
refished,1.0,1
glossery,0.8411552346570397,0
optionnal,1.0,1
antilockean,1.0,1
exsageration,1.0,1
journalable,1.0,1
supersomber,1.0,1
diviseiveness,1.0,1
imguessing,1.0,1
undewired,1.0,1
oversimulated,0.5,0
overprima,1.0,1
unnegotiating,1.0,1
oswaldish,0.0,0
siliconeseal,1.0,1
fellicity,1.0,1
hyperidentities,1.0,1
predatorship,1.0,1
extitles,1.0,1
statusy,0.8,0
reformeran,1.0,1
emailee,1.0,1
floodor,1.0,1
holey,0.7818696883852692,0
overregulations,1.0,1
wagonlet,1.0,1
voterage,1.0,1
wearsor,1.0,1
postbeck,1.0,1
postimmersion,0.0,0
identificational,0.7142857142857143,0
rediversification,1.0,1
forebearor,1.0,1
subclones,1.0,1
degray,1.0,1
superclocks,1.0,1
semiillegal,0.8333333333333334,0
exploitless,1.0,1
storiness,1.0,1
preillustrative,1.0,1
antigrenade,1.0,1
antiadvertising,0.75,0
complimenty,1.0,1
exaztec,1.0,1
tablen,1.0,1
hearthwarden,0.0,0
nonexceptionalist,1.0,1
supermemorable,0.8571428571428571,0
heartlander,1.0,1
nonwerewolves,1.0,1
exgrandma,1.0,1
unwanting,0.8367346938775511,0
predeterminated,0.75,0
singage,1.0,1
multiwhistle,1.0,1
nontaiwanese,0.75,0
consequencesor,0.75,0
reblooded,1.0,1
remounting,0.7142857142857143,0
nonacademy,1.0,1
minorally,1.0,1
subsubstructure,1.0,1
hopelessless,1.0,1
supernetworker,1.0,1
keynessian,1.0,1
meditationan,1.0,1
profive,1.0,1
noncentered,0.6037735849056604,0
heraldist,1.0,1
pseudoartificial,1.0,1
christianistic,1.0,1
decodogs,0.0,0
innose,0.5,0
langorousness,1.0,1
nonslavish,1.0,1
overpixelate,0.0,0
unrestrainedor,1.0,1
excorrect,1.0,1
glacierless,1.0,1
unmarks,0.5,0
cameronish,1.0,1
nonfable,0.8571428571428571,0
reamplify,1.0,1
tentlet,1.0,1
autorenaming,0.6666666666666666,0
overvague,1.0,1
rosorial,1.0,1
montanous,1.0,1
outindian,0.0,0
multisystems,0.8571428571428571,0
exdetroit,1.0,1
vocabularyan,1.0,1
wieneraner,1.0,1
overadventures,1.0,1
autorethreader,1.0,1
georgesan,1.0,1
nonblackwell,1.0,1
supersellers,0.5,0
intracable,1.0,1
superpolitics,0.0,0
thinnist,0.5588235294117647,0
attentioner,1.0,1
nonpossibilities,0.5,0
outchopped,1.0,1
islicer,0.5,0
polycurious,0.8333333333333334,0
anticameo,1.0,1
humorlessness,0.6964285714285714,0
armsany,0.0,0
nontrunks,1.0,1
boschless,1.0,1
ductive,1.0,1
semiabrupt,1.0,1
subinfo,1.0,1
nicelyer,1.0,1
countercrimes,1.0,1
supermegagames,1.0,1
depearls,1.0,1
deformational,0.8333333333333334,0
precontroversy,1.0,1
louisvilleian,1.0,1
megaprofits,0.7777777777777778,0
resantor,1.0,1
beginny,1.0,1
nonsympathetic,0.5584415584415584,0
trimotion,1.0,1
ultracity,1.0,1
semihunt,1.0,1
subcompartmentalize,1.0,1
meatyer,0.8,0
intherefore,1.0,1
unbelievabley,0.816793893129771,0
unsaint,1.0,1
valentinous,1.0,1
autorestores,1.0,1
antipolygamist,0.75,0
eventsor,0.8333333333333334,0
autoprocreate,0.0,0
anticatalog,1.0,1
onslaughty,1.0,1
pseudobicycle,1.0,1
outpages,0.0,0
extratool,1.0,1
rediscoverable,0.5,0
resashay,1.0,1
extraintellectual,1.0,1
overpeak,0.0,0
colords,0.8,0
candyyy,1.0,1
megagoodwill,1.0,1
protoeuropeanism,0.0,0
extratheological,1.0,1
prestone,0.8193146417445483,0
reinterface,1.0,1
chordify,1.0,1
plattling,1.0,1
innoticed,0.4,0
walkeran,1.0,1
birational,1.0,1
garnerish,1.0,1
patchy,0.6188436830835118,0
undramatic,0.7186311787072244,0
undistinctive,0.5454545454545454,0
nonmarc,1.0,1
monochromosomal,1.0,1
multiwing,0.8333333333333334,0
noticication,1.0,1
addressive,1.0,1
vermonty,1.0,1
moneyany,1.0,1
malcode,1.0,1
unproblem,1.0,1
pseudocourage,1.0,1
sidal,1.0,1
millerish,0.875,0
glowless,0.0,0
nonseizing,0.5,0
sheriffor,1.0,1
instormy,1.0,1
distinguishedly,1.0,1
paynefully,1.0,1
sampledness,1.0,1
anglicanor,1.0,1
multizoom,0.8461538461538461,0
superfits,1.0,1
polance,1.0,1
multitechnology,1.0,1
unseenor,1.0,1
weedable,1.0,1
uneffects,1.0,1
semiattainable,1.0,1
desticky,0.7857142857142857,0
relentful,1.0,1
antiprosecutors,0.0,0
nonlikable,0.6818181818181818,0
postspawning,1.0,1
moralic,1.0,1
biagent,1.0,1
hyperthinking,1.0,1
sizessize,1.0,1
majesticalness,1.0,1
pseudolocal,1.0,1
rothic,1.0,1
unframes,1.0,1
rhinal,1.0,1
overjean,1.0,1
sizer,0.8319433914581754,0
multisuperpowered,1.0,1
techite,1.0,1
semichild,1.0,1
nonunfortunate,1.0,1
antilaker,0.5,0
bendyness,1.0,1
derode,0.5,0
megasupportive,1.0,1
decommit,1.0,1
autowheel,0.75,0
northwesten,1.0,1
pseudoflashbacks,1.0,1
modernistical,1.0,1
devicetablet,1.0,1
untrustly,1.0,1
retalable,1.0,1
bookette,0.5,0
semiplume,1.0,1
reexport,0.7391304347826086,0
counterfactions,1.0,1
semidependency,1.0,1
inpopped,0.8333333333333334,0
nonhighlighter,1.0,1
multiblood,1.0,1
unredoubtable,1.0,1
intrenches,1.0,1
preelephants,1.0,1
coverslet,1.0,1
beltsy,1.0,1
overtale,1.0,1
preconceptional,1.0,1
megagrainy,1.0,1
hyperavailability,1.0,1
shiaite,1.0,1
antichristic,0.6666666666666666,0
unaccordingly,1.0,1
trifolded,0.834920634920635,0
postguerra,1.0,1
multisongs,0.0,0
nonunpleasant,1.0,1
supernosed,1.0,1
superstudents,1.0,1
ruddery,1.0,1
irmotion,1.0,1
touchlessly,1.0,1
postfused,1.0,1
sidesor,0.8,0
suspectedness,1.0,1
consciousable,0.5,0
unsalt,0.3333333333333333,0
someoneless,0.0,0
cascadean,1.0,1
semifancy,0.8125,0
campingan,1.0,1
coupleeric,1.0,1
reregistered,0.4620253164556962,0
semiwellness,1.0,1
ritish,0.75,0
semiintuitively,1.0,1
outthinker,1.0,1
pseudocomplaints,1.0,1
subhendrix,0.0,0
decentrate,1.0,1
detanglement,1.0,1
rapeable,0.4,0
semibiting,1.0,1
supermigrant,1.0,1
nonmoduler,1.0,1
monospecies,0.6666666666666666,0
nonniece,0.5,0
workerist,0.8571428571428571,0
growthy,1.0,1
communation,0.875,0
interquote,1.0,1
unglasses,1.0,1
prototyped,0.7875,0
inrespective,1.0,1
debachery,0.47368421052631576,0
nonexcited,0.6,0
minislice,0.5,0
assessability,0.8,0
ultrastrand,1.0,1
semiheated,0.6956521739130435,0
antisage,1.0,1
brysony,0.0,0
overseasonly,1.0,1
resprayed,0.797979797979798,0
codedeveloping,0.0,0
preapartheid,0.8666666666666667,0
touree,1.0,1
coryer,1.0,1
extrident,1.0,1
rolese,1.0,1
overreader,1.0,1
benefitially,1.0,1
statistic,0.8091113249919795,0
invulnerability,0.8553654743390358,0
rescueor,1.0,1
excattle,1.0,1
antidavey,1.0,1
retiredage,1.0,1
debbieee,1.0,1
epidemican,1.0,1
soapor,1.0,1
overinflux,1.0,1
originately,1.0,1
secondory,1.0,1
triants,1.0,1
antititan,0.7857142857142857,0
castlen,1.0,1
angelite,0.6842105263157895,0
uncute,0.7377049180327869,0
wearableness,1.0,1
hyperexpressionist,1.0,1
hyperevolved,0.8695652173913043,0
volumeyer,1.0,1
eventage,1.0,1
generalizeable,0.8333333333333334,0
deactivate,0.6591169724770642,0
debust,1.0,1
hearness,0.875,0
coldorer,1.0,1
justinnian,1.0,1
boomeer,1.0,1
antiritualistic,1.0,1
postsemiapocalyptic,1.0,1
panneck,1.0,1
hyperdiagnosis,1.0,1
exchristmas,1.0,1
exrenter,1.0,1
warmerish,1.0,1
comfortingor,1.0,1
coproviders,1.0,1
christophee,1.0,1
fiddleable,1.0,1
uncircles,1.0,1
hastingsan,1.0,1
unreassuring,0.75,0
excadet,1.0,1
oversweating,0.875,0
counterthanks,1.0,1
linuxer,1.0,1
overinsure,0.5,0
resurrounding,1.0,1
protostepfather,1.0,1
overdifferentiation,0.5,0
pseudoachievements,1.0,1
semirefreshing,0.5,0
bibrings,1.0,1
mility,1.0,1
thetaer,0.8571428571428571,0
peterless,1.0,1
simpleicity,0.0,0
accurative,1.0,1
misinterpretation,0.7184228890439637,0
semijumpy,1.0,1
antionline,0.75,0
exresidences,1.0,1
pseudomartyr,1.0,1
womenism,1.0,1
innortheast,1.0,1
situationer,0.5,0
escapage,1.0,1
misgives,0.0,0
antisuarezianism,1.0,1
superleaky,0.0,0
reflexity,1.0,1
larsonish,0.5,0
undripped,0.6666666666666666,0
protovedic,1.0,1
autodeck,0.0,0
insally,1.0,1
scrapism,1.0,1
priestal,1.0,1
multiscenes,1.0,1
pathlet,0.0,0
moosism,1.0,1
regifts,0.7894736842105263,0
epithetwise,1.0,1
censorshipan,1.0,1
jihadistic,1.0,1
trumper,0.8277511961722488,0
pretheater,1.0,1
multiforte,1.0,1
irrator,0.0,0
deadee,1.0,1
anticoncussion,0.6666666666666666,0
rangling,0.8181818181818182,0
scoutify,1.0,1
bronxian,0.5,0
unlutheran,1.0,1
imchose,1.0,1
transattracted,1.0,1
preschumann,1.0,1
durability,0.8771003254259158,0
syracusian,1.0,1
woodstockism,1.0,1
propabilistically,0.0,0
irretraceable,0.75,0
controlsee,1.0,1
semistrung,1.0,1
unlicensed,0.6315472606863335,0
wilderer,1.0,1
deviceotherwise,1.0,1
buffetism,1.0,1
undertail,0.8823529411764706,0
expakistani,1.0,1
exceptational,1.0,1
pseudopleasures,1.0,1
headachey,0.7796610169491526,0
semisubhilt,1.0,1
miniable,0.5,0
superaliens,0.7,0
freakyness,0.8333333333333334,0
exsaul,1.0,1
intestant,0.0,0
postregular,1.0,1
nonthomas,1.0,1
coguardianship,1.0,1
contactic,0.0,0
ridorian,1.0,1
filmishy,0.0,0
wisdomish,1.0,1
augustise,0.0,0
sisterness,0.75,0
antibuilding,1.0,1
cladistical,1.0,1
paceable,0.0,0
overpressurise,1.0,1
appearancesor,1.0,1
extrabeliefs,1.0,1
underreceive,1.0,1
pseudohispanic,1.0,1
polyprinter,0.6,0
postroom,1.0,1
ipodage,0.0,0
suitation,0.8333333333333334,0
halloweenery,1.0,1
recoins,1.0,1
cancerness,0.5,0
subcommunication,1.0,1
leveler,0.8718197237702932,0
artificiality,0.8463949843260188,0
mosaican,1.0,1
precisian,0.875,0
crosslyor,0.0,0
gradenor,0.0,0
pseudoslayer,1.0,1
protomormon,1.0,1
queenan,0.8011283497884344,0
sleeveage,1.0,1
megawinery,1.0,1
subprinciples,0.8571428571428571,0
overattempt,0.5,0
preclick,0.42857142857142855,0
pregrace,0.8666666666666667,0
plumbingless,1.0,1
infans,0.4444444444444444,0
oversmoked,0.7368421052631579,0
aciddity,1.0,1
meritory,0.75,0
pseudosolos,1.0,1
minisaver,0.0,0
minitrifold,1.0,1
literaturee,1.0,1
monodimension,1.0,1
pantingan,1.0,1
procritic,1.0,1
pendanticism,0.6666666666666666,0
refated,1.0,1
prosleeping,1.0,1
rewired,0.7649320687003333,0
nanoy,0.0,0
gamorous,1.0,1
rebone,0.8461538461538461,0
surroundless,0.6666666666666666,0
subprocess,0.7619047619047619,0
nontriblend,1.0,1
nondrawing,0.8260869565217391,0
techniqueless,1.0,1
